timestamp,wind_speed,wind_direction,temperature,pressure,power_output,hour,day,month
2025-04-15 20:00:00,2.941,89,25.571,1011.324,0.0,20,15,4
2025-04-15 21:00:00,3.46,102,27.016,1008.434,0.0,21,15,4
2025-04-15 22:00:00,2.747,103,25.894,1010.253,66.143,22,15,4
2025-04-15 23:00:00,3.532,99,23.312,1004.441,5.989,23,15,4
2025-04-16 00:00:00,1.134,116,25.487,1000.96,80.477,0,16,4
2025-04-16 01:00:00,4.088,119,28.389,1010.008,66.42,1,16,4
2025-04-16 02:00:00,1.999,132,26.637,1010.169,0.0,2,16,4
2025-04-16 03:00:00,3.617,146,25.47,1010.302,0.0,3,16,4
2025-04-16 04:00:00,3.035,158,30.683,1007.3,0.0,4,16,4
2025-04-16 05:00:00,3.154,173,30.001,1013.344,28.969,5,16,4
2025-04-16 06:00:00,3.177,163,29.806,1007.495,3.313,6,16,4
2025-04-16 07:00:00,3.875,152,30.043,1010.138,37.108,7,16,4
2025-04-16 08:00:00,4.436,157,32.234,1010.659,57.253,8,16,4
2025-04-16 09:00:00,5.387,162,30.55,1014.031,74.839,9,16,4
2025-04-16 10:00:00,6.147,158,32.644,1007.924,86.864,10,16,4
2025-04-16 11:00:00,5.173,168,31.778,1006.916,62.382,11,16,4
2025-04-16 12:00:00,6.429,190,31.088,1004.381,257.264,12,16,4
2025-04-16 13:00:00,4.923,217,30.463,1013.532,0.0,13,16,4
2025-04-16 14:00:00,5.488,248,29.435,1010.139,80.724,14,16,4
2025-04-16 15:00:00,4.823,230,30.163,1010.234,121.791,15,16,4
2025-04-16 16:00:00,3.363,214,27.09,1018.225,0.0,16,16,4
2025-04-16 17:00:00,3.602,214,25.411,1009.85,55.824,17,16,4
2025-04-16 18:00:00,3.922,221,27.386,1004.968,65.105,18,16,4
2025-04-16 19:00:00,3.29,222,26.808,1008.287,0.0,19,16,4
2025-04-16 20:00:00,3.495,217,26.18,1005.951,39.599,20,16,4
2025-04-16 21:00:00,4.003,217,25.828,1007.687,0.0,21,16,4
2025-04-16 22:00:00,3.096,231,24.888,1007.667,0.0,22,16,4
2025-04-16 23:00:00,0.0,212,26.357,1007.114,0.0,23,16,4
2025-04-17 00:00:00,3.748,259,25.735,1004.62,73.659,0,17,4
2025-04-17 01:00:00,2.739,265,25.71,1013.578,0.0,1,17,4
2025-04-17 02:00:00,1.886,289,26.564,1009.697,0.0,2,17,4
2025-04-17 03:00:00,1.367,284,30.1,1008.124,0.0,3,17,4
2025-04-17 04:00:00,2.223,300,26.373,1011.073,0.0,4,17,4
2025-04-17 05:00:00,2.369,307,29.826,1010.214,0.0,5,17,4
2025-04-17 06:00:00,2.344,328,27.92,1009.627,0.0,6,17,4
2025-04-17 07:00:00,2.518,330,30.403,1010.855,6.472,7,17,4
2025-04-17 08:00:00,4.071,2,30.459,1009.202,26.355,8,17,4
2025-04-17 09:00:00,6.378,341,28.743,1010.811,198.518,9,17,4
2025-04-17 10:00:00,5.784,2,31.777,1011.06,85.618,10,17,4
2025-04-17 11:00:00,5.956,9,30.716,1009.288,59.967,11,17,4
2025-04-17 12:00:00,4.269,357,28.319,1008.139,0.0,12,17,4
2025-04-17 13:00:00,4.228,36,31.34,1013.391,22.314,13,17,4
2025-04-17 14:00:00,4.506,75,31.411,1007.367,4.481,14,17,4
2025-04-17 15:00:00,3.245,43,30.741,1009.974,0.0,15,17,4
2025-04-17 16:00:00,2.985,51,28.603,1010.042,14.439,16,17,4
2025-04-17 17:00:00,4.246,69,27.457,1006.972,34.833,17,17,4
2025-04-17 18:00:00,4.797,82,28.287,1006.377,33.528,18,17,4
2025-04-17 19:00:00,3.68,115,28.114,1007.739,0.0,19,17,4
2025-04-17 20:00:00,1.763,144,27.008,1007.324,0.0,20,17,4
2025-04-17 21:00:00,2.098,154,24.253,1004.426,0.0,21,17,4
2025-04-17 22:00:00,0.84,200,25.559,1006.846,46.654,22,17,4
2025-04-17 23:00:00,2.159,222,25.983,1009.599,0.0,23,17,4
2025-04-18 00:00:00,2.802,221,23.661,1012.524,0.0,0,18,4
2025-04-18 01:00:00,2.455,216,26.901,1010.389,63.777,1,18,4
2025-04-18 02:00:00,3.01,244,29.708,1000.927,0.0,2,18,4
2025-04-18 03:00:00,3.494,235,28.486,1010.65,2.361,3,18,4
2025-04-18 04:00:00,3.586,233,30.266,1007.051,27.709,4,18,4
2025-04-18 05:00:00,2.067,234,29.488,1010.085,0.177,5,18,4
2025-04-18 06:00:00,2.794,246,29.89,1008.683,0.0,6,18,4
2025-04-18 07:00:00,3.911,248,31.033,1008.148,24.095,7,18,4
2025-04-18 08:00:00,5.72,230,30.044,1008.419,142.477,8,18,4
2025-04-18 09:00:00,4.256,256,30.131,1008.659,50.165,9,18,4
2025-04-18 10:00:00,4.777,254,32.873,1012.759,0.0,10,18,4
2025-04-18 11:00:00,5.34,296,32.861,1008.667,161.139,11,18,4
2025-04-18 12:00:00,4.269,307,29.692,1011.982,0.0,12,18,4
2025-04-18 13:00:00,5.419,335,31.537,1011.546,0.0,13,18,4
2025-04-18 14:00:00,5.775,352,29.628,1010.727,115.609,14,18,4
2025-04-18 15:00:00,5.993,20,29.403,1003.366,112.626,15,18,4
2025-04-18 16:00:00,4.884,36,28.767,1012.076,26.607,16,18,4
2025-04-18 17:00:00,6.583,45,28.637,1007.352,118.878,17,18,4
2025-04-18 18:00:00,3.584,70,26.835,1010.873,73.851,18,18,4
2025-04-18 19:00:00,5.643,120,27.83,1005.808,57.643,19,18,4
2025-04-18 20:00:00,4.649,120,26.062,1005.171,0.0,20,18,4
2025-04-18 21:00:00,4.906,140,26.174,1014.655,91.027,21,18,4
2025-04-18 22:00:00,3.03,145,24.36,1005.855,12.061,22,18,4
2025-04-18 23:00:00,3.745,159,28.089,1012.164,62.713,23,18,4
2025-04-19 00:00:00,4.654,165,26.437,1009.007,46.704,0,19,4
2025-04-19 01:00:00,2.107,131,27.235,1007.391,131.539,1,19,4
2025-04-19 02:00:00,2.423,133,25.093,1008.517,0.0,2,19,4
2025-04-19 03:00:00,0.353,156,26.772,1004.749,0.885,3,19,4
2025-04-19 04:00:00,2.059,147,30.025,1008.611,39.591,4,19,4
2025-04-19 05:00:00,2.007,169,29.655,1005.404,0.0,5,19,4
2025-04-19 06:00:00,2.806,178,27.722,1007.465,44.145,6,19,4
2025-04-19 07:00:00,6.797,180,31.863,1011.428,21.845,7,19,4
2025-04-19 08:00:00,6.806,202,30.412,1009.414,183.886,8,19,4
2025-04-19 09:00:00,3.256,219,33.023,1004.205,0.0,9,19,4
2025-04-19 10:00:00,4.45,232,31.289,1011.206,2.932,10,19,4
2025-04-19 11:00:00,5.134,256,31.502,1008.631,0.0,11,19,4
2025-04-19 12:00:00,4.031,265,32.337,1007.025,53.617,12,19,4
2025-04-19 13:00:00,4.218,241,29.34,1010.892,0.0,13,19,4
2025-04-19 14:00:00,4.312,239,28.582,1008.15,18.879,14,19,4
2025-04-19 15:00:00,2.374,212,28.801,1005.155,0.0,15,19,4
2025-04-19 16:00:00,1.989,229,29.249,1014.195,27.52,16,19,4
2025-04-19 17:00:00,3.121,250,25.889,1008.6,78.709,17,19,4
2025-04-19 18:00:00,3.275,272,24.776,1008.408,10.805,18,19,4
2025-04-19 19:00:00,2.277,286,27.168,1007.437,46.277,19,19,4
2025-04-19 20:00:00,1.752,309,25.009,1012.192,7.968,20,19,4
2025-04-19 21:00:00,2.314,286,24.996,1007.077,0.0,21,19,4
2025-04-19 22:00:00,3.569,289,23.173,1004.017,0.0,22,19,4
2025-04-19 23:00:00,2.851,269,24.725,1006.616,0.0,23,19,4
2025-04-20 00:00:00,4.581,268,25.905,1012.558,45.35,0,20,4
2025-04-20 01:00:00,2.524,302,27.536,1011.075,5.866,1,20,4
2025-04-20 02:00:00,2.959,327,26.137,1007.813,0.0,2,20,4
2025-04-20 03:00:00,2.573,344,29.788,1012.698,0.0,3,20,4
2025-04-20 04:00:00,3.651,346,27.758,1010.822,0.0,4,20,4
2025-04-20 05:00:00,2.553,333,28.531,1007.778,0.0,5,20,4
2025-04-20 06:00:00,5.441,342,31.904,1008.08,49.121,6,20,4
2025-04-20 07:00:00,2.335,6,30.911,1009.566,99.465,7,20,4
2025-04-20 08:00:00,5.348,19,30.442,1006.083,116.73,8,20,4
2025-04-20 09:00:00,4.534,357,31.183,1008.592,0.0,9,20,4
2025-04-20 10:00:00,4.852,3,33.059,1009.504,32.203,10,20,4
2025-04-20 11:00:00,5.871,335,33.056,1003.517,90.982,11,20,4
2025-04-20 12:00:00,5.636,355,29.983,1008.01,48.886,12,20,4
2025-04-20 13:00:00,3.684,348,30.406,1007.669,0.0,13,20,4
2025-04-20 14:00:00,4.503,331,29.922,1011.662,0.0,14,20,4
2025-04-20 15:00:00,6.123,351,27.894,1003.045,205.061,15,20,4
2025-04-20 16:00:00,3.361,5,28.23,1007.434,0.0,16,20,4
2025-04-20 17:00:00,5.794,14,27.532,1007.133,91.52,17,20,4
2025-04-20 18:00:00,4.462,59,28.186,1011.458,0.0,18,20,4
2025-04-20 19:00:00,2.969,76,27.668,1008.448,45.296,19,20,4
2025-04-20 20:00:00,1.854,70,25.377,1013.966,65.134,20,20,4
2025-04-20 21:00:00,2.184,85,25.25,1010.565,0.0,21,20,4
2025-04-20 22:00:00,0.25,85,26.239,1007.348,0.0,22,20,4
2025-04-20 23:00:00,1.378,113,24.878,1009.297,24.833,23,20,4
2025-04-21 00:00:00,1.926,123,26.659,1007.443,1.07,0,21,4
2025-04-21 01:00:00,1.22,135,26.353,1011.083,25.65,1,21,4
2025-04-21 02:00:00,3.165,114,25.938,1004.508,0.0,2,21,4
2025-04-21 03:00:00,2.786,120,26.69,1006.034,102.48,3,21,4
2025-04-21 04:00:00,2.303,124,30.355,1009.872,0.0,4,21,4
2025-04-21 05:00:00,2.632,111,29.202,1012.182,148.037,5,21,4
2025-04-21 06:00:00,3.649,112,32.067,1001.899,69.169,6,21,4
2025-04-21 07:00:00,3.774,125,30.08,1012.628,47.287,7,21,4
2025-04-21 08:00:00,3.027,130,31.493,1008.085,0.0,8,21,4
2025-04-21 09:00:00,3.814,110,34.28,1002.853,51.725,9,21,4
2025-04-21 10:00:00,3.915,110,30.205,999.5,35.635,10,21,4
2025-04-21 11:00:00,2.713,107,29.058,1003.917,0.0,11,21,4
2025-04-21 12:00:00,3.285,116,32.546,1008.446,0.0,12,21,4
2025-04-21 13:00:00,4.419,123,29.504,1008.307,28.95,13,21,4
2025-04-21 14:00:00,4.7,121,29.828,1010.405,8.666,14,21,4
2025-04-21 15:00:00,3.766,118,28.413,1006.856,0.0,15,21,4
2025-04-21 16:00:00,4.386,124,28.658,1005.181,67.949,16,21,4
2025-04-21 17:00:00,2.554,146,26.424,1007.266,0.0,17,21,4
2025-04-21 18:00:00,1.868,156,26.64,1008.606,0.0,18,21,4
2025-04-21 19:00:00,2.329,187,26.798,1009.197,0.0,19,21,4
2025-04-21 20:00:00,4.387,213,24.601,1006.137,37.295,20,21,4
2025-04-21 21:00:00,3.44,245,24.706,1011.209,0.0,21,21,4
2025-04-21 22:00:00,2.58,275,25.064,1006.641,0.0,22,21,4
2025-04-21 23:00:00,4.377,308,23.905,1005.896,0.0,23,21,4
2025-04-22 00:00:00,2.861,292,25.483,1006.805,0.0,0,22,4
2025-04-22 01:00:00,5.319,309,26.639,1011.657,83.69,1,22,4
2025-04-22 02:00:00,3.036,336,26.66,1008.034,40.749,2,22,4
2025-04-22 03:00:00,1.823,5,27.55,1006.349,0.0,3,22,4
2025-04-22 04:00:00,2.522,357,28.633,1011.21,29.333,4,22,4
2025-04-22 05:00:00,2.781,13,28.64,1014.86,0.0,5,22,4
2025-04-22 06:00:00,2.351,19,30.965,1009.061,74.86,6,22,4
2025-04-22 07:00:00,6.252,57,32.457,1012.134,104.584,7,22,4
2025-04-22 08:00:00,4.993,37,30.624,1011.54,0.0,8,22,4
2025-04-22 09:00:00,4.831,28,32.028,1006.615,69.192,9,22,4
2025-04-22 10:00:00,3.763,1,31.224,1008.512,0.0,10,22,4
2025-04-22 11:00:00,3.301,9,31.811,1004.585,0.0,11,22,4
2025-04-22 12:00:00,4.978,55,32.918,1007.817,43.307,12,22,4
2025-04-22 13:00:00,2.365,59,31.144,1006.554,0.0,13,22,4
2025-04-22 14:00:00,2.053,66,27.763,1007.223,4.106,14,22,4
2025-04-22 15:00:00,2.879,81,29.699,1006.182,29.397,15,22,4
2025-04-22 16:00:00,4.865,84,29.853,1007.571,40.891,16,22,4
2025-04-22 17:00:00,3.396,96,27.337,1010.029,0.0,17,22,4
2025-04-22 18:00:00,3.702,108,28.089,1008.074,55.676,18,22,4
2025-04-22 19:00:00,3.234,98,25.468,1002.839,0.0,19,22,4
2025-04-22 20:00:00,4.439,101,24.066,1006.194,0.0,20,22,4
2025-04-22 21:00:00,1.438,119,25.753,1003.874,0.0,21,22,4
2025-04-22 22:00:00,3.085,141,23.411,1009.164,16.253,22,22,4
2025-04-22 23:00:00,2.527,169,25.369,1009.942,0.0,23,22,4
2025-04-23 00:00:00,3.645,180,27.571,1009.129,68.483,0,23,4
2025-04-23 01:00:00,2.052,191,24.241,1005.998,16.241,1,23,4
2025-04-23 02:00:00,2.584,210,25.64,1009.1,4.161,2,23,4
2025-04-23 03:00:00,2.713,204,26.674,1006.949,14.307,3,23,4
2025-04-23 04:00:00,1.84,198,28.617,1004.945,40.31,4,23,4
2025-04-23 05:00:00,1.365,201,29.025,1010.586,13.243,5,23,4
2025-04-23 06:00:00,2.144,183,31.851,1010.814,0.0,6,23,4
2025-04-23 07:00:00,3.333,195,31.915,1011.207,60.048,7,23,4
2025-04-23 08:00:00,2.801,219,31.812,1006.535,6.582,8,23,4
2025-04-23 09:00:00,3.198,211,31.657,1011.898,37.694,9,23,4
2025-04-23 10:00:00,1.587,224,32.02,1006.879,0.0,10,23,4
2025-04-23 11:00:00,2.824,218,30.375,1010.32,0.0,11,23,4
2025-04-23 12:00:00,4.812,205,32.104,1006.827,0.0,12,23,4
2025-04-23 13:00:00,5.04,247,29.236,1007.688,0.0,13,23,4
2025-04-23 14:00:00,4.124,234,30.929,1001.096,33.268,14,23,4
2025-04-23 15:00:00,4.105,216,30.613,1007.454,76.001,15,23,4
2025-04-23 16:00:00,2.747,225,28.663,1008.633,16.608,16,23,4
2025-04-23 17:00:00,5.0,235,27.427,1007.13,0.0,17,23,4
2025-04-23 18:00:00,6.111,252,27.411,1013.628,63.943,18,23,4
2025-04-23 19:00:00,4.163,293,22.898,1004.872,80.39,19,23,4
2025-04-23 20:00:00,6.22,284,26.248,1006.669,45.014,20,23,4
2025-04-23 21:00:00,3.046,279,25.484,1005.645,115.598,21,23,4
2025-04-23 22:00:00,1.311,313,25.494,1006.668,103.182,22,23,4
2025-04-23 23:00:00,1.355,335,26.541,1011.454,117.41,23,23,4
2025-04-24 00:00:00,1.941,354,25.972,1012.722,20.939,0,24,4
2025-04-24 01:00:00,5.091,348,25.199,1006.186,12.41,1,24,4
2025-04-24 02:00:00,3.208,12,27.041,1006.119,19.629,2,24,4
2025-04-24 03:00:00,2.035,32,28.028,1004.817,49.972,3,24,4
2025-04-24 04:00:00,1.73,40,28.866,1012.207,0.0,4,24,4
2025-04-24 05:00:00,4.104,35,29.693,1011.651,0.0,5,24,4
2025-04-24 06:00:00,4.837,42,31.454,1007.97,4.491,6,24,4
2025-04-24 07:00:00,3.488,77,29.502,1004.1,0.0,7,24,4
2025-04-24 08:00:00,1.555,62,31.463,1004.368,68.249,8,24,4
2025-04-24 09:00:00,1.867,53,33.065,1008.8,0.0,9,24,4
2025-04-24 10:00:00,5.294,47,29.501,1009.936,44.796,10,24,4
2025-04-24 11:00:00,5.234,45,31.66,1002.09,89.655,11,24,4
2025-04-24 12:00:00,4.481,50,30.408,1007.324,80.918,12,24,4
2025-04-24 13:00:00,6.262,72,30.16,1013.143,124.736,13,24,4
2025-04-24 14:00:00,6.863,85,28.876,1007.635,207.035,14,24,4
2025-04-24 15:00:00,4.662,91,29.022,1012.757,0.0,15,24,4
2025-04-24 16:00:00,3.85,101,30.654,1010.235,58.254,16,24,4
2025-04-24 17:00:00,2.81,117,26.157,1005.035,69.494,17,24,4
2025-04-24 18:00:00,2.687,92,25.562,1007.41,0.0,18,24,4
2025-04-24 19:00:00,1.146,116,24.805,1007.902,96.962,19,24,4
2025-04-24 20:00:00,0.539,106,27.993,1005.43,0.0,20,24,4
2025-04-24 21:00:00,0.0,103,25.1,1005.378,32.705,21,24,4
2025-04-24 22:00:00,3.001,114,25.559,1012.808,4.266,22,24,4
2025-04-24 23:00:00,0.914,118,25.245,1005.356,0.0,23,24,4
2025-04-25 00:00:00,4.283,132,24.962,1011.452,0.0,0,25,4
2025-04-25 01:00:00,2.341,140,26.319,1006.907,0.0,1,25,4
2025-04-25 02:00:00,4.629,140,30.194,1008.14,42.918,2,25,4
2025-04-25 03:00:00,3.055,173,29.651,1009.902,0.0,3,25,4
2025-04-25 04:00:00,1.283,191,27.738,1006.421,0.0,4,25,4
2025-04-25 05:00:00,4.114,201,30.309,1009.92,0.0,5,25,4
2025-04-25 06:00:00,5.296,218,29.243,1002.077,0.0,6,25,4
2025-04-25 07:00:00,3.144,210,28.707,1009.536,0.0,7,25,4
2025-04-25 08:00:00,3.21,254,32.509,1000.811,26.712,8,25,4
2025-04-25 09:00:00,2.649,239,32.943,1007.536,0.0,9,25,4
2025-04-25 10:00:00,3.42,246,32.872,1010.779,53.907,10,25,4
2025-04-25 11:00:00,3.95,246,30.914,1010.084,0.0,11,25,4
2025-04-25 12:00:00,3.576,245,30.944,1004.321,0.0,12,25,4
2025-04-25 13:00:00,1.718,242,31.538,1004.708,0.922,13,25,4
2025-04-25 14:00:00,2.461,233,30.465,1006.151,76.734,14,25,4
2025-04-25 15:00:00,4.076,259,28.786,1008.775,0.0,15,25,4
2025-04-25 16:00:00,3.431,242,26.535,1002.121,91.377,16,25,4
2025-04-25 17:00:00,2.958,265,27.844,1008.177,52.809,17,25,4
2025-04-25 18:00:00,1.982,282,28.294,1009.151,0.0,18,25,4
2025-04-25 19:00:00,1.916,280,24.964,1007.368,65.066,19,25,4
2025-04-25 20:00:00,4.113,295,26.72,1009.793,0.0,20,25,4
2025-04-25 21:00:00,1.816,297,26.086,1008.888,15.712,21,25,4
2025-04-25 22:00:00,3.162,282,26.523,1006.592,0.0,22,25,4
2025-04-25 23:00:00,2.806,267,26.808,1002.408,53.156,23,25,4
2025-04-26 00:00:00,2.925,284,25.294,1008.546,0.0,0,26,4
2025-04-26 01:00:00,1.89,300,24.693,1005.287,0.0,1,26,4
2025-04-26 02:00:00,2.07,309,26.636,1006.411,37.353,2,26,4
2025-04-26 03:00:00,2.63,307,29.08,1009.583,57.65,3,26,4
2025-04-26 04:00:00,2.338,309,28.143,1012.398,0.0,4,26,4
2025-04-26 05:00:00,3.351,308,28.731,1008.032,41.573,5,26,4
2025-04-26 06:00:00,3.953,282,28.087,1009.808,0.0,6,26,4
2025-04-26 07:00:00,6.24,288,32.974,1003.812,0.0,7,26,4
2025-04-26 08:00:00,4.904,302,32.309,1008.882,0.0,8,26,4
2025-04-26 09:00:00,2.031,308,32.507,1007.966,45.906,9,26,4
2025-04-26 10:00:00,4.687,345,32.81,1011.834,15.587,10,26,4
2025-04-26 11:00:00,3.992,332,32.202,1006.524,0.0,11,26,4
2025-04-26 12:00:00,6.298,325,30.883,1007.421,125.477,12,26,4
2025-04-26 13:00:00,6.374,332,30.474,1011.322,133.211,13,26,4
2025-04-26 14:00:00,4.047,341,29.515,1007.87,38.102,14,26,4
2025-04-26 15:00:00,4.602,312,32.453,1004.819,0.0,15,26,4
2025-04-26 16:00:00,3.149,328,29.178,1015.801,0.0,16,26,4
2025-04-26 17:00:00,3.236,337,27.183,1004.91,6.88,17,26,4
2025-04-26 18:00:00,3.911,304,27.59,1007.952,0.0,18,26,4
2025-04-26 19:00:00,4.512,307,25.22,1009.186,0.0,19,26,4
2025-04-26 20:00:00,4.354,297,27.791,1008.949,0.0,20,26,4
2025-04-26 21:00:00,3.281,294,24.927,1007.577,0.547,21,26,4
2025-04-26 22:00:00,5.654,275,26.257,1007.592,66.448,22,26,4
2025-04-26 23:00:00,3.13,287,27.073,1007.441,0.0,23,26,4
2025-04-27 00:00:00,0.891,324,26.62,1004.728,0.0,0,27,4
2025-04-27 01:00:00,0.436,334,26.777,1014.526,0.0,1,27,4
2025-04-27 02:00:00,3.689,300,27.32,1007.416,17.562,2,27,4
2025-04-27 03:00:00,3.063,310,27.976,1009.866,68.455,3,27,4
2025-04-27 04:00:00,3.25,311,28.132,1007.072,0.0,4,27,4
2025-04-27 05:00:00,2.632,296,29.056,1007.011,34.265,5,27,4
2025-04-27 06:00:00,2.663,307,32.079,1006.709,0.0,6,27,4
2025-04-27 07:00:00,2.408,328,30.772,1003.426,28.915,7,27,4
2025-04-27 08:00:00,3.875,321,30.406,1007.594,67.502,8,27,4
2025-04-27 09:00:00,3.775,296,30.994,1006.855,0.0,9,27,4
2025-04-27 10:00:00,4.405,265,33.0,1011.59,61.591,10,27,4
2025-04-27 11:00:00,4.515,258,32.351,1004.485,0.0,11,27,4
2025-04-27 12:00:00,3.654,260,31.88,1006.344,7.984,12,27,4
2025-04-27 13:00:00,2.138,256,30.393,1005.38,0.0,13,27,4
2025-04-27 14:00:00,1.468,249,30.747,1012.403,2.545,14,27,4
2025-04-27 15:00:00,6.407,264,28.549,1005.467,83.081,15,27,4
2025-04-27 16:00:00,6.107,277,28.23,1009.762,129.536,16,27,4
2025-04-27 17:00:00,5.723,286,28.934,1010.986,158.25,17,27,4
2025-04-27 18:00:00,3.153,306,28.111,1007.637,0.0,18,27,4
2025-04-27 19:00:00,2.988,299,25.285,1003.945,10.431,19,27,4
2025-04-27 20:00:00,1.884,284,24.99,1003.983,47.073,20,27,4
2025-04-27 21:00:00,0.876,280,25.882,1010.655,0.0,21,27,4
2025-04-27 22:00:00,1.332,274,27.757,1004.294,74.822,22,27,4
2025-04-27 23:00:00,3.665,242,23.526,1009.252,0.0,23,27,4
2025-04-28 00:00:00,3.869,237,26.522,1008.349,0.0,0,28,4
2025-04-28 01:00:00,1.903,262,25.042,1009.137,0.0,1,28,4
2025-04-28 02:00:00,2.098,281,26.575,1009.421,6.962,2,28,4
2025-04-28 03:00:00,3.487,295,27.636,1005.205,0.567,3,28,4
2025-04-28 04:00:00,2.538,302,28.349,1005.079,34.975,4,28,4
2025-04-28 05:00:00,3.107,333,28.984,1010.151,0.0,5,28,4
2025-04-28 06:00:00,3.79,319,30.342,1006.118,0.0,6,28,4
2025-04-28 07:00:00,4.118,307,30.289,999.755,30.166,7,28,4
2025-04-28 08:00:00,4.17,332,29.623,1009.952,82.343,8,28,4
2025-04-28 09:00:00,3.221,337,32.579,1004.897,34.632,9,28,4
2025-04-28 10:00:00,3.081,330,32.612,1009.407,101.61,10,28,4
2025-04-28 11:00:00,2.383,345,32.582,1012.184,30.542,11,28,4
2025-04-28 12:00:00,1.648,342,29.388,1008.056,28.561,12,28,4
2025-04-28 13:00:00,3.024,332,31.09,1010.993,37.361,13,28,4
2025-04-28 14:00:00,4.462,321,30.899,1008.467,92.558,14,28,4
2025-04-28 15:00:00,2.299,332,28.114,1012.768,68.066,15,28,4
2025-04-28 16:00:00,3.38,341,28.582,1004.82,0.0,16,28,4
2025-04-28 17:00:00,4.191,12,27.66,1007.981,49.68,17,28,4
2025-04-28 18:00:00,1.311,12,29.302,1010.025,14.595,18,28,4
2025-04-28 19:00:00,2.059,11,28.803,1007.435,0.0,19,28,4
2025-04-28 20:00:00,4.403,42,24.049,1011.463,0.0,20,28,4
2025-04-28 21:00:00,3.826,65,28.774,1006.71,0.0,21,28,4
2025-04-28 22:00:00,0.804,72,24.617,1014.214,0.0,22,28,4
2025-04-28 23:00:00,2.716,49,27.031,1014.372,0.0,23,28,4
2025-04-29 00:00:00,1.725,39,27.38,1008.783,0.0,0,29,4
2025-04-29 01:00:00,3.108,25,25.527,1009.595,39.293,1,29,4
2025-04-29 02:00:00,2.047,30,27.956,1011.512,0.0,2,29,4
2025-04-29 03:00:00,2.538,26,27.972,1004.375,4.59,3,29,4
2025-04-29 04:00:00,2.259,60,29.547,1004.001,0.0,4,29,4
2025-04-29 05:00:00,2.919,37,29.929,1011.706,16.432,5,29,4
2025-04-29 06:00:00,2.605,21,31.797,1008.759,27.947,6,29,4
2025-04-29 07:00:00,3.018,30,31.05,1007.257,0.0,7,29,4
2025-04-29 08:00:00,2.159,44,31.205,1007.97,0.0,8,29,4
2025-04-29 09:00:00,3.876,2,32.987,1000.779,0.0,9,29,4
2025-04-29 10:00:00,4.119,337,32.433,1007.365,32.727,10,29,4
2025-04-29 11:00:00,2.154,337,32.476,1005.678,9.02,11,29,4
2025-04-29 12:00:00,4.501,5,30.467,1010.691,8.619,12,29,4
2025-04-29 13:00:00,3.868,44,29.505,1010.922,0.0,13,29,4
2025-04-29 14:00:00,3.972,41,29.435,1009.667,20.773,14,29,4
2025-04-29 15:00:00,4.597,43,28.634,1009.123,32.225,15,29,4
2025-04-29 16:00:00,4.178,33,29.542,1003.445,0.0,16,29,4
2025-04-29 17:00:00,4.877,49,28.999,1009.709,0.0,17,29,4
2025-04-29 18:00:00,3.298,81,26.933,1009.825,0.0,18,29,4
2025-04-29 19:00:00,4.194,108,28.238,1011.672,0.0,19,29,4
2025-04-29 20:00:00,3.333,112,27.717,1014.291,113.46,20,29,4
2025-04-29 21:00:00,3.418,102,26.101,1002.859,0.0,21,29,4
2025-04-29 22:00:00,3.277,107,24.757,1006.771,16.001,22,29,4
2025-04-29 23:00:00,4.177,137,27.773,1005.71,30.942,23,29,4
2025-04-30 00:00:00,3.878,135,26.169,1008.386,79.26,0,30,4
2025-04-30 01:00:00,2.492,107,26.899,1007.909,0.0,1,30,4
2025-04-30 02:00:00,1.893,105,26.984,1007.166,73.681,2,30,4
2025-04-30 03:00:00,2.482,105,27.06,1010.951,0.0,3,30,4
2025-04-30 04:00:00,1.975,77,27.146,1004.564,137.574,4,30,4
2025-04-30 05:00:00,1.603,86,30.439,1004.745,19.943,5,30,4
2025-04-30 06:00:00,0.373,100,29.448,1004.796,0.0,6,30,4
2025-04-30 07:00:00,0.76,138,34.657,1006.787,0.0,7,30,4
2025-04-30 08:00:00,5.053,119,30.13,1004.183,101.175,8,30,4
2025-04-30 09:00:00,3.484,137,30.189,1007.723,4.854,9,30,4
2025-04-30 10:00:00,5.969,159,32.376,1007.372,82.391,10,30,4
2025-04-30 11:00:00,5.066,173,33.46,1005.509,68.439,11,30,4
2025-04-30 12:00:00,4.235,160,31.369,1010.49,0.0,12,30,4
2025-04-30 13:00:00,2.248,146,31.473,1007.69,0.0,13,30,4
2025-04-30 14:00:00,3.257,153,27.93,1011.056,0.0,14,30,4
2025-04-30 15:00:00,5.652,159,28.593,1007.283,156.835,15,30,4
2025-04-30 16:00:00,5.924,154,27.337,1007.796,15.664,16,30,4
2025-04-30 17:00:00,4.408,182,25.581,1006.18,18.767,17,30,4
2025-04-30 18:00:00,2.152,180,27.286,1007.847,26.394,18,30,4
2025-04-30 19:00:00,1.522,151,23.857,1010.005,0.0,19,30,4
2025-04-30 20:00:00,1.336,152,24.514,1006.634,0.0,20,30,4
2025-04-30 21:00:00,3.647,165,25.191,1009.424,0.0,21,30,4
2025-04-30 22:00:00,4.753,176,24.773,1005.43,46.915,22,30,4
2025-04-30 23:00:00,3.444,187,26.385,1010.145,0.0,23,30,4
2025-05-01 00:00:00,2.452,219,26.634,1006.061,0.0,0,1,5
2025-05-01 01:00:00,4.31,204,27.846,1010.356,29.033,1,1,5
2025-05-01 02:00:00,2.084,201,28.319,1007.983,0.0,2,1,5
